TelCon,Content code,start,end,duration,content,topic
F01,pp,116.474,116.796,0.322,cF rM,strategy
F01,p,116.796,118.24,1.444,cF,strategy
F01,s,118.24,119.315,1.075,silence,strategy
F01,p,119.315,124.208,4.893,rM,strategy
F01,pp,124.208,125.042,0.834,cF rM,strategy
F01,p,125.042,126.089,1.047,rM,strategy
F01,pp,126.089,126.489,0.4,cF rM,strategy
F01,p,126.489,127.602,1.113,rM,strategy
F01,pp,127.602,128.126,0.524,cF rM,strategy
F01,p,128.126,128.859,0.733,rM,strategy
F01,s,128.859,130.815,1.956,silence,strategy
F01,p,130.815,139.961,9.146,cF,strategy
F01,pbc,139.961,140.107,0.146,bc_rM cF,strategy
F01,p,140.107,143.316,3.209,cF,strategy
F01,pp,143.316,143.936,0.62,cF rM,strategy
F01,p,143.936,145.256,1.32,cF,strategy
F01,pp,145.256,145.719,0.463,cF rM,strategy
F01,p,145.719,148.182,2.463,rM,strategy
F01,s,148.182,148.475,0.293,silence,strategy
F01,p,148.475,151.087,2.612,cF,strategy
F01,f,151.087,151.777,0.69,filler_cF,strategy
F01,p,151.777,153.742,1.965,cF,strategy
F01,p,153.742,155.032,1.29,rM,strategy
F01,p,155.032,163.937,8.905,cF,strategy
F01,f,163.937,164.38,0.443,filler_cF,strategy
F01,bcf,164.38,164.694,0.314,bc_rM filler_cF,strategy
F01,p,164.694,168.126,3.432,cF,strategy
F01,f,168.126,168.786,0.66,filler_cF,strategy
F01,p,168.786,170.018,1.232,cF,strategy
F01,pp,170.018,170.614,0.596,cF rM,strategy
F01,p,170.614,173.859,3.245,rM,strategy
F01,p,173.859,180.225,6.366,cF,strategy
F01,f,180.225,180.601,0.376,filler_cF,strategy
F01,pf,180.601,180.925,0.324,filler_cF rM,strategy
F01,p,180.925,181.365,0.44,rM,strategy
F01,s,181.365,181.858,0.493,silence,strategy
F01,p,181.858,190.133,8.275,cF,strategy
F01,s,190.133,190.418,0.285,silence,strategy
F01,p,190.418,191.402,0.984,rM,strategy
F01,pf,191.402,191.518,0.116,filler_cF rM,strategy
F01,f,191.518,192.036,0.518,filler_cF,strategy
F01,p,192.036,197.871,5.835,cF,strategy
F01,pl,197.871,199.279,1.408,cF laughter_rM,strategy
F01,p,199.279,200.603,1.324,cF,strategy
F01,p,200.603,201.108,0.505,rM,strategy
F01,pp,201.108,201.626,0.518,cF rM,strategy
F01,p,201.626,202.377,0.751,cF,strategy
F01,f,202.377,202.973,0.596,filler_cF,strategy
F01,p,202.973,209.868,6.895,cF,strategy
F01,f,209.868,210.419,0.551,filler_cF,strategy
F01,p,210.419,214.602,4.183,cF,strategy
F01,f,214.602,215.053,0.451,filler_cF,strategy
F01,p,215.053,216.405,1.352,cF,strategy
F01,bc,216.405,216.677,0.272,bc_rM,strategy
F01,p,216.677,218.451,1.774,cF,strategy
F01,s,218.451,219.092,0.641,silence,strategy
F01,p,219.092,222.576,3.484,rM,strategy
F01,p,222.576,223.194,0.618,cF,strategy
F01,pp,223.194,223.753,0.559,cF rM,strategy
F01,p,223.753,229.413,5.66,rM,strategy
F01,s,229.413,229.727,0.314,silence,strategy
F01,p,229.727,235.237,5.51,cF,strategy
F01,bc,235.237,235.523,0.286,bc_rM,strategy
F01,p,235.523,240.022,4.499,cF,strategy
F01,s,240.022,241.029,1.007,silence,strategy
F01,f,241.029,241.159,0.13,filler_cF,strategy
F01,pp,241.159,241.472,0.313,cF rM,strategy
F01,f,241.472,241.589,0.117,filler_cF,strategy
F01,p,241.589,247.094,5.505,cF,strategy
F01,l,247.094,247.945,0.851,laughter_cF,strategy
F01,l,247.945,248.551,0.606,laughter_rM,strategy
F01,f,248.551,249.483,0.932,filler_cF,strategy
F01,p,249.483,249.693,0.21,rM,strategy
F01,p,249.693,253.504,3.811,cF,strategy
F01,s,253.504,254.366,0.862,silence,strategy
F01,p,254.366,257.81,3.444,rM,strategy
F01,s,257.81,258.089,0.279,silence,strategy
F01,p,258.089,259.301,1.212,cF,strategy
F01,s,259.301,259.593,0.292,silence,strategy
F01,p,259.593,266.874,7.281,rM,steel_wool
F01,pp,266.874,267.34,0.466,cF rM,steel_wool
F01,p,267.34,275.029,7.689,cF,steel_wool
F01,s,275.029,275.541,0.512,silence,steel_wool
F01,p,275.541,277.048,1.507,rM,steel_wool
F01,s,277.048,277.478,0.43,silence,steel_wool
F01,p,277.478,277.973,0.495,cF,steel_wool
F01,pp,277.973,278.157,0.184,cF rM,steel_wool
F01,p,278.157,281.222,3.065,cF,steel_wool
F01,s,281.222,281.653,0.431,silence,steel_wool
F01,p,281.653,283.075,1.422,rM,steel_wool
F01,ll,283.075,283.545,0.47,laughter_cF laughter_rM,steel_wool
F01,l,283.545,284.571,1.026,laughter_cF,steel_wool
F01,s,284.571,285.655,1.084,silence,steel_wool
F01,p,285.655,285.771,0.116,cF,steel_wool
F01,pp,285.771,285.934,0.163,cF rM,steel_wool
F01,p,285.934,286.867,0.933,cF,steel_wool
F01,s,286.867,288.09,1.223,silence,steel_wool
F01,p,288.09,290.106,2.016,rM,steel_wool
F01,s,290.106,291.635,1.529,silence,steel_wool
F01,p,291.635,291.912,0.277,rM,steel_wool
F01,s,291.912,292.635,0.723,silence,steel_wool
F01,p,292.635,292.984,0.349,cF,steel_wool
F01,pp,292.984,293.29,0.306,cF rM,steel_wool
F01,p,293.29,294.744,1.454,cF,steel_wool
F01,s,294.744,295.318,0.574,silence,steel_wool
F01,p,295.318,300.504,5.186,rM,steel_wool
F01,pbc,300.504,300.807,0.303,bc_cF rM,steel_wool
F01,p,300.807,302.488,1.681,rM,steel_wool
F01,s,302.488,302.672,0.184,silence,steel_wool
F01,p,302.672,306.098,3.426,cF,steel_wool
F01,s,306.098,306.937,0.839,silence,steel_wool
F01,p,306.937,308.982,2.045,cF,pistol
F01,s,308.982,309.874,0.892,silence,pistol
F01,p,309.874,317.098,7.224,rM,pistol
F01,s,317.098,317.355,0.257,silence,pistol
F01,p,317.355,321.274,3.919,cF,pistol
F01,s,321.274,322.488,1.214,silence,pistol
F01,f,322.488,322.98,0.492,filler_cF,pistol
F01,s,322.98,324.647,1.667,silence,pistol
F01,pp,324.647,325.038,0.391,cF rM,pistol
F01,p,325.038,327.666,2.628,cF,pistol
F01,f,327.666,328.213,0.547,filler_cF,pistol
F01,p,328.213,333.552,5.339,cF,pistol
F01,bc,333.552,333.924,0.372,bc_rM,pistol
F01,p,333.924,337.597,3.673,rM,pistol
F01,s,337.597,338.132,0.535,silence,pistol
F01,p,338.132,340.218,2.086,rM,pistol
F01,f,340.218,340.721,0.503,filler_rM,pistol
F01,p,340.721,342.334,1.613,rM,pistol
F01,bc,342.334,342.603,0.269,bc_cF,pistol
F01,p,342.603,345.568,2.965,rM,pistol
F01,l,345.568,345.883,0.315,laughter_rM,pistol
F01,ll,345.883,346.639,0.756,laughter_cF laughter_rM,pistol
F01,l,346.639,347.666,1.027,laughter_cF,pistol
F01,ll,347.666,347.895,0.229,laughter_cF laughter_rM,pistol
F01,l,347.895,348.501,0.606,laughter_cF,pistol
F01,p,348.501,350.942,2.441,cF,pistol
F01,pp,350.942,351.152,0.21,cF rM,pistol
F01,p,351.152,351.515,0.363,cF,pistol
F01,s,351.515,352.317,0.802,silence,pistol
F01,p,352.317,352.773,0.456,rM,pistol
F01,p,352.773,353.1,0.327,cF,pistol
F01,pp,353.1,353.566,0.466,cF rM,pistol
F01,p,353.566,354.358,0.792,cF,pistol
F01,f,354.358,354.735,0.377,filler_cF,pistol
F01,pf,354.735,355.011,0.276,filler_cF rM,pistol
F01,p,355.011,359.035,4.024,rM,pistol
F01,f,359.035,359.341,0.306,filler_rM,pistol
F01,p,359.341,367.529,8.188,rM,pistol
F01,pbc,367.529,368.118,0.589,bc_cF rM,pistol
F01,p,368.118,369.621,1.503,rM,pistol
F01,p,369.621,375.066,5.445,cF,pistol
F01,pp,375.066,376.316,1.25,cF rM,pistol
F01,p,376.316,378.462,2.146,rM,pistol
F01,s,378.462,379.482,1.02,silence,pistol
F01,p,379.482,379.752,0.27,rM,pistol
F01,pp,379.752,380.265,0.513,cF rM,pistol
F01,p,380.265,382.458,2.193,rM,pistol
F01,l,382.458,383.169,0.711,laughter_rM,pistol
F01,pl,383.169,383.689,0.52,laughter_cF rM,pistol
F01,p,383.689,384.4,0.711,rM,pistol
F01,s,384.4,384.75,0.35,silence,pistol
F01,l,384.75,385.613,0.863,laughter_cF,pistol
F01,p,385.613,385.718,0.105,rM,pistol
F01,pp,385.718,385.904,0.186,cF rM,pistol
F01,p,385.904,394.911,9.007,rM,pistol
F01,l,394.911,395.253,0.342,laughter_rM,pistol
F01,s,395.253,395.703,0.45,silence,pistol
F01,p,395.703,397.242,1.539,cF,pistol
F01,l,397.242,397.894,0.652,laughter_cF,pistol
F01,l,397.894,398.943,1.049,laughter_rM,pistol
F01,p,398.943,400.089,1.146,rM,pistol
F01,s,400.089,400.915,0.826,silence,pistol
F01,p,400.915,403.001,2.086,cF,pistol
F01,s,403.001,403.818,0.817,silence,pistol
F01,p,403.818,405.453,1.635,rM,pistol
F01,s,405.453,405.62,0.167,silence,pistol
F01,p,405.62,406.481,0.861,cF,pistol
F01,s,406.481,407.012,0.531,silence,pistol
F01,p,407.012,407.466,0.454,rM,pistol
F01,s,407.466,408.457,0.991,silence,pistol
F01,p,408.457,416.022,7.565,cF,butter
F01,pf,416.022,416.511,0.489,filler_cF rM,butter
F01,p,416.511,425.927,9.416,rM,butter
F01,pbc,425.927,426.184,0.257,bc_cF rM,butter
F01,p,426.184,437.187,11.003,rM,butter
F01,l,437.187,438.167,0.98,laughter_rM,butter
F01,p,438.167,442.143,3.976,rM,butter
F01,s,442.143,442.353,0.21,silence,butter
F01,p,442.353,445.221,2.868,cF,butter
F01,f,445.221,445.442,0.221,filler_cF,butter
F01,pf,445.442,445.812,0.37,filler_cF rM,butter
F01,p,445.812,448.845,3.033,cF,butter
F01,pbc,448.845,449.218,0.373,bc_rM cF,butter
F01,p,449.218,449.428,0.21,cF,butter
F01,f,449.428,450.139,0.711,filler_cF,butter
F01,p,450.139,460.574,10.435,cF,butter
F01,pp,460.574,461.189,0.615,cF rM,butter
F01,p,461.189,467.045,5.856,cF,butter
F01,pbc,467.045,467.527,0.482,bc_rM cF,butter
F01,p,467.527,475.706,8.179,cF,butter
F01,p,475.706,477.866,2.16,rM,butter
F01,p,477.866,479.195,1.329,cF,butter
F01,pp,479.195,479.451,0.256,cF rM,butter
F01,p,479.451,482.732,3.281,cF,butter
F01,f,482.732,483.038,0.306,filler_cF,butter
F01,p,483.038,488.743,5.705,cF,butter
F01,f,488.743,489.278,0.535,filler_cF,butter
F01,p,489.278,489.554,0.276,cF,butter
F01,pbc,489.554,489.919,0.365,bc_rM cF,butter
F01,p,489.919,496.651,6.732,cF,butter
F01,pp,496.651,498.797,2.146,cF rM,butter
F01,p,498.797,502.822,4.025,cF,butter
F01,s,502.822,504.928,2.106,silence,butter
F01,p,504.928,506.694,1.766,rM,butter
F01,s,506.694,507.923,1.229,silence,butter
F01,p,507.923,508.022,0.099,cF,butter
F01,pp,508.022,508.281,0.259,cF rM,butter
F01,p,508.281,510.533,2.252,cF,butter
F01,f,510.533,511.044,0.511,filler_cF,butter
F01,s,511.044,513.463,2.419,silence,butter
F01,pp,513.463,513.784,0.321,cF rM,butter
F01,p,513.784,515.403,1.619,cF,butter
F01,pp,515.403,515.479,0.076,cF rM,butter
F01,p,515.479,518.58,3.101,rM,butter
F01,ll,518.58,519.875,1.295,laughter_cF laughter_rM,butter
F01,p,519.875,520.223,0.348,cF,butter
F01,l,520.223,520.855,0.632,laughter_cF,butter
F01,pl,520.855,521.503,0.648,laughter_cF rM,butter
F01,p,521.503,523.039,1.536,rM,butter
F01,ll,523.039,523.879,0.84,laughter_cF laughter_rM,butter
F01,l,523.879,526.548,2.669,laughter_cF,butter
F01,p,526.548,528.05,1.502,cF,butter
F01,s,528.05,528.742,0.692,silence,butter
F01,p,528.742,533.865,5.123,rM,butter
F01,pbc,533.865,534.478,0.613,bc_cF rM,butter
F01,p,534.478,543.978,9.5,rM,butter
F01,pp,543.978,544.633,0.655,cF rM,butter
F01,p,544.633,545.582,0.949,cF,butter
F01,s,545.582,546.483,0.901,silence,butter
F01,f,546.483,547.015,0.532,filler_cF,butter
F01,p,547.015,554.893,7.878,cF,butter
F01,s,554.893,555.918,1.025,silence,butter
F01,p,555.918,556.302,0.384,rM,butter
F01,s,556.302,557.019,0.717,silence,butter
F01,f,557.019,557.403,0.384,filler_cF,butter
F01,pf,557.403,557.697,0.294,filler_cF rM,butter
F01,p,557.697,560.335,2.638,rM,butter
F01,s,560.335,560.77,0.435,silence,butter
F01,p,560.77,561.525,0.755,cF,butter
F01,pp,561.525,561.701,0.176,cF rM,butter
F01,p,561.701,565.246,3.545,cF,butter
F01,s,565.246,566.004,0.758,silence,butter
F01,p,566.004,568.68,2.676,rM,butter
F01,l,568.68,569.339,0.659,laughter_rM,butter
F01,l,569.339,570.671,1.332,laughter_cF,butter
F01,p,570.671,574.704,4.033,cF,butter
F01,l,574.704,575.562,0.858,laughter_rM,butter
F01,p,575.562,576.432,0.87,rM,butter
F01,l,576.432,577.51,1.078,laughter_rM,butter
F01,pl,577.51,577.687,0.177,cF laughter_rM,butter
F01,p,577.687,578.048,0.361,cF,butter
F01,s,578.048,578.637,0.589,silence,butter
F01,p,578.637,579.764,1.127,rM,butter
F01,ll,579.764,580.302,0.538,laughter_cF laughter_rM,butter
F01,l,580.302,583.042,2.74,laughter_cF,butter
F01,p,583.042,584.514,1.472,cF,butter
F01,l,584.514,585.36,0.846,laughter_cF,butter
F01,pp,585.36,586.128,0.768,cF rM,butter
F01,pl,586.128,587.024,0.896,cF laughter_rM,butter
F01,p,587.024,588.483,1.459,cF,butter
F01,s,588.483,589.329,0.846,silence,butter
F01,p,589.329,600.567,11.238,rM,butter
F01,p,600.567,600.915,0.348,cF,butter
F01,pp,600.915,601.426,0.511,cF rM,butter
F01,p,601.426,604.472,3.046,cF,butter
F01,f,604.472,604.94,0.468,filler_cF,butter
F01,p,604.94,605.763,0.823,rM,butter
F01,s,605.763,606.016,0.253,silence,butter
F01,p,606.016,606.349,0.333,cF,butter
F01,pp,606.349,608.439,2.09,cF rM,butter
F01,s,608.439,609.019,0.58,silence,butter
F01,pp,609.019,610.167,1.148,cF rM,butter
F01,p,610.167,613.086,2.919,rM,butter
F01,f,613.086,613.372,0.286,filler_rM,butter
F01,p,613.372,616.678,3.306,rM,butter
F01,pp,616.678,617.437,0.759,cF rM,butter
F01,p,617.437,618.412,0.975,cF,butter
F01,f,618.412,618.622,0.21,filler_cF,butter
F01,fl,618.622,618.905,0.283,filler_cF laughter_rM,butter
F01,s,618.905,621.025,2.12,silence,butter
F01,f,621.025,621.783,0.758,filler_cF,butter
F01,s,621.783,622.966,1.183,silence,butter
F01,p,622.966,624.916,1.95,cF,butter
F01,s,624.916,625.797,0.881,silence,butter
F01,p,625.797,627.144,1.347,rM,butter
F01,s,627.144,627.757,0.613,silence,butter
F01,l,627.757,628.169,0.412,laughter_cF,butter
F01,p,628.169,628.674,0.505,rM,butter
F01,s,628.674,629.496,0.822,silence,butter
F01,p,629.496,629.654,0.158,rM,butter
F01,pp,629.654,629.97,0.316,cF rM,butter
F01,pl,629.97,630.481,0.511,cF laughter_rM,butter
F01,p,630.481,635.304,4.823,cF,butter
F01,pp,635.304,636.537,1.233,cF rM,butter
F01,p,636.537,639.698,3.161,rM,butter
F01,p,639.698,639.998,0.3,cF,butter
F01,pl,639.998,640.346,0.348,cF laughter_rM,butter
F01,l,640.346,640.504,0.158,laughter_rM,butter
F01,s,640.504,640.947,0.443,silence,butter
F01,p,640.947,647.933,6.986,cF,butter
F01,f,647.933,648.17,0.237,filler_cF,butter
F01,p,648.17,651.691,3.521,cF,butter
F01,pp,651.691,651.972,0.281,cF rM,butter
F01,s,651.972,652.815,0.843,silence,butter
F01,pl,652.815,653.266,0.451,cF laughter_rM,butter
F01,s,653.266,653.852,0.586,silence,butter
F01,p,653.852,654.327,0.475,rM,butter
F01,f,654.327,654.848,0.521,filler_rM,butter
F01,p,654.848,662.019,7.171,rM,butter
F01,pbc,662.019,662.367,0.348,bc_cF rM,butter
F01,p,662.367,663.283,0.916,rM,butter
F01,s,663.283,663.868,0.585,silence,butter
F01,p,663.868,665.623,1.755,cF,butter
F01,p,665.623,668.48,2.857,rM,butter
F01,pl,668.48,669.112,0.632,cF laughter_rM,butter
F01,p,669.112,672.827,3.715,cF,butter
F01,f,672.827,673.143,0.316,filler_cF,butter
F01,pf,673.143,673.443,0.3,filler_cF rM,butter
F01,s,673.443,677.768,4.325,silence,butter
F01,p,677.768,678.084,0.316,rM,butter
F01,s,678.084,681.701,3.617,silence,butter
F01,p,681.701,684.864,3.163,rM,butter
F01,s,684.864,686.09,1.226,silence,butter
F01,p,686.09,686.852,0.762,cF,butter
F01,s,686.852,689.916,3.064,silence,butter
F01,l,689.916,690.901,0.985,laughter_rM,butter
F01,s,690.901,691.201,0.3,silence,butter
F01,p,691.201,691.96,0.759,cF,butter
F01,s,691.96,693.9,1.94,silence,butter
F01,p,693.9,698.231,4.331,cF,butter
F01,l,698.231,698.974,0.743,laughter_cF,butter
F01,ll,698.974,700.175,1.201,laughter_cF laughter_rM,butter
F01,p,700.175,700.855,0.68,rM,butter
F01,ll,700.855,701.487,0.632,laughter_cF laughter_rM,butter
F01,l,701.487,701.694,0.207,laughter_rM,butter
F01,s,701.694,702.182,0.488,silence,butter
F01,p,702.182,704.033,1.851,cF,butter
F01,pp,704.033,705.364,1.331,cF rM,butter
F01,p,705.364,709.301,3.937,cF,butter
F01,s,709.301,709.965,0.664,silence,butter
F01,p,709.965,710.312,0.347,cF,butter
F01,s,710.312,710.792,0.48,silence,butter
F01,p,710.792,711.308,0.516,cF,newspaper
F01,pp,711.308,711.703,0.395,cF rM,newspaper
F01,p,711.703,714.522,2.819,rM,newspaper
F01,s,714.522,715.362,0.84,silence,newspaper
F01,p,715.362,720.711,5.349,cF,newspaper
F01,s,720.711,721.674,0.963,silence,newspaper
F01,p,721.674,723.46,1.786,rM,newspaper
F01,s,723.46,724.74,1.28,silence,newspaper
F01,p,724.74,725.294,0.554,cF,newspaper
F01,pp,725.294,725.626,0.332,cF rM,newspaper
F01,p,725.626,726.998,1.372,rM,newspaper
F01,pbc,726.998,727.567,0.569,bc_cF rM,newspaper
F01,p,727.567,731.321,3.754,rM,newspaper
F01,s,731.321,731.811,0.49,silence,newspaper
F01,p,731.811,733.384,1.573,cF,newspaper
F01,pp,733.384,733.613,0.229,cF rM,newspaper
F01,p,733.613,735.455,1.842,cF,newspaper
F01,pp,735.455,735.895,0.44,cF rM,newspaper
F01,p,735.895,738.569,2.674,cF,newspaper
F01,f,738.569,739.17,0.601,filler_cF,newspaper
F01,pbc,739.17,739.458,0.288,bc_rM cF,newspaper
F01,p,739.458,740.15,0.692,cF,newspaper
F01,s,740.15,741.082,0.932,silence,newspaper
F01,p,741.082,742.046,0.964,cF,newspaper
F01,pp,742.046,742.434,0.388,cF rM,newspaper
F01,p,742.434,744.579,2.145,cF,newspaper
F01,s,744.579,745.277,0.698,silence,newspaper
F01,p,745.277,761.581,16.304,rM,newspaper
F01,pbc,761.581,762.023,0.442,bc_cF rM,newspaper
F01,p,762.023,765.663,3.64,rM,newspaper
F01,s,765.663,767.603,1.94,silence,newspaper
F01,p,767.603,776.711,9.108,cF,newspaper
F01,f,776.711,777.063,0.352,filler_cF,newspaper
F01,bcf,777.063,777.379,0.316,bc_rM filler_cF,newspaper
F01,p,777.379,784.124,6.745,cF,newspaper
F01,p,784.124,784.492,0.368,rM,newspaper
F01,p,784.492,789.376,4.884,cF,newspaper
F01,s,789.376,789.882,0.506,silence,newspaper
F01,p,789.882,791.257,1.375,rM,newspaper
F01,s,791.257,791.889,0.632,silence,newspaper
F01,pf,791.889,792.458,0.569,filler_cF rM,newspaper
F01,p,792.458,793.059,0.601,rM,newspaper
F01,l,793.059,793.501,0.442,laughter_rM,newspaper
F01,s,793.501,794.039,0.538,silence,newspaper
F01,l,794.039,795.634,1.595,laughter_cF,newspaper
F01,p,795.634,796.303,0.669,cF,newspaper
F01,l,796.303,797.394,1.091,laughter_cF,newspaper
F01,ll,797.394,797.568,0.174,laughter_cF laughter_rM,newspaper
F01,p,797.568,799.164,1.596,cF,newspaper
F01,pp,799.164,799.465,0.301,cF rM,newspaper
F01,p,799.465,800.903,1.438,cF,newspaper
F01,p,800.903,801.497,0.594,rM,newspaper
F01,s,801.497,802.442,0.945,silence,newspaper
F01,p,802.442,811.599,9.157,rM,newspaper
F01,s,811.599,813.385,1.786,silence,newspaper
F01,p,813.385,815.74,2.355,rM,newspaper
F01,pbc,815.74,816.313,0.573,bc_rM rM,newspaper
F01,p,816.313,816.53,0.217,rM,newspaper
F01,s,816.53,818.212,1.682,silence,newspaper
F01,p,818.212,818.768,0.556,cF,newspaper
F01,s,818.768,820.623,1.855,silence,newspaper
F01,p,820.623,822.114,1.491,cF,newspaper
F01,s,822.114,823.183,1.069,silence,newspaper
F01,p,823.183,825.538,2.355,rM,newspaper
F01,pp,825.538,826.446,0.908,cF rM,newspaper
F01,p,826.446,832.133,5.687,cF,newspaper
F01,s,832.133,833.347,1.214,silence,newspaper
F01,p,833.347,833.745,0.398,rM,newspaper
F01,s,833.745,834.579,0.834,silence,newspaper
F01,f,834.579,835.358,0.779,filler_cF,newspaper
F01,s,835.358,837.074,1.716,silence,newspaper
F01,p,837.074,840.179,3.105,cF,newspaper
F01,s,840.179,841.676,1.497,silence,newspaper
F01,p,841.676,841.771,0.095,cF,newspaper
F01,pp,841.771,841.933,0.162,cF rM,newspaper
F01,p,841.933,844.225,2.292,cF,newspaper
F01,s,844.225,846.011,1.786,silence,newspaper
F01,p,846.011,846.706,0.695,rM,newspaper
F01,s,846.706,850.519,3.813,silence,newspaper
F01,p,850.519,850.849,0.33,rM,newspaper
F01,s,850.849,852.548,1.699,silence,newspaper
F01,p,852.548,853.1,0.552,cF,newspaper
F01,s,853.1,854.934,1.834,silence,newspaper
F01,l,854.934,856.847,1.913,laughter_cF,newspaper
F01,f,856.847,858.095,1.248,filler_cF,newspaper
F01,s,858.095,858.49,0.395,silence,newspaper
F01,p,858.49,863.806,5.316,rM,newspaper
F01,s,863.806,865.442,1.636,silence,newspaper
F01,p,865.442,866.138,0.696,cF,newspaper
F01,s,866.138,868.875,2.737,silence,newspaper
F01,f,868.875,869.647,0.772,filler_cF,newspaper
F01,s,869.647,872.634,2.987,silence,newspaper
F01,p,872.634,881.879,9.245,cF,newspaper
F01,s,881.879,884.843,2.964,silence,newspaper
F01,p,884.843,888.825,3.982,rM,newspaper
F01,pp,888.825,890.081,1.256,cF rM,newspaper
F01,p,890.081,891.061,0.98,cF,newspaper
F01,l,891.061,891.962,0.901,laughter_cF,newspaper
F01,ll,891.962,892.294,0.332,laughter_cF laughter_rM,newspaper
F01,l,892.294,892.768,0.474,laughter_rM,newspaper
F01,p,892.768,903.892,11.124,rM,newspaper
F01,s,903.892,904.856,0.964,silence,newspaper
F01,p,904.856,905.251,0.395,cF,newspaper
F01,s,905.251,906.581,1.33,silence,newspaper
F01,p,906.581,906.913,0.332,rM,newspaper
F01,s,906.913,907.024,0.111,silence,newspaper
F01,p,907.024,909.016,1.992,cF,newspaper
F01,s,909.016,909.407,0.391,silence,newspaper
F01,p,909.407,910.829,1.422,rM,newspaper
F01,pp,910.829,911.472,0.643,cF rM,newspaper
F01,p,911.472,912.03,0.558,cF,newspaper
F01,s,912.03,912.505,0.475,silence,newspaper
F01,p,912.505,912.742,0.237,rM,newspaper
F01,pp,912.742,913.595,0.853,cF rM,newspaper
F01,p,913.595,914.006,0.411,rM,newspaper
F01,l,914.006,914.148,0.142,laughter_rM,newspaper
F01,pl,914.148,914.696,0.548,cF laughter_rM,newspaper
F01,p,914.696,915.966,1.27,cF,newspaper
F01,p,915.966,916.847,0.881,cF,lighter
F01,s,916.847,918.333,1.486,silence,lighter
F01,p,918.333,919.601,1.268,rM,lighter
F01,pp,919.601,921.752,2.151,cF rM,lighter
F01,p,921.752,922.082,0.33,rM,lighter
F01,s,922.082,922.604,0.522,silence,lighter
F01,pp,922.604,922.931,0.327,cF rM,lighter
F01,s,922.931,923.315,0.384,silence,lighter
F01,p,923.315,924.169,0.854,cF,lighter
F01,s,924.169,924.516,0.347,silence,lighter
F01,p,924.516,924.907,0.391,cF,lighter
F01,pp,924.907,925.139,0.232,cF rM,lighter
F01,p,925.139,925.874,0.735,cF,lighter
F01,pp,925.874,926.496,0.622,cF rM,clothing
F01,p,926.496,929.02,2.524,cF,clothing
F01,s,929.02,929.826,0.806,silence,clothing
F01,p,929.826,932.34,2.514,rM,clothing
F01,s,932.34,932.546,0.206,silence,clothing
F01,p,932.546,935.971,3.425,cF,clothing
F01,pbc,935.971,936.311,0.34,bc_rM cF,clothing
F01,p,936.311,939.232,2.921,cF,clothing
F01,pp,939.232,939.52,0.288,cF rM,clothing
F01,p,939.52,941.496,1.976,rM,clothing
F01,pp,941.496,942.428,0.932,cF rM,clothing
F01,p,942.428,943.541,1.113,rM,clothing
F01,p,943.541,945.526,1.985,cF,clothing
F01,s,945.526,946.061,0.535,silence,clothing
F01,p,946.061,946.974,0.913,rM,clothing
F01,s,946.974,947.596,0.622,silence,clothing
F01,s,947.596,950.979,3.383,silence,canvas
F01,p,950.979,951.321,0.342,rM,canvas
F01,s,951.321,952.503,1.182,silence,canvas
F01,p,952.503,964.354,11.851,rM,canvas
F01,s,964.354,965.194,0.84,silence,canvas
F01,p,965.194,968.962,3.768,cF,canvas
F01,pbc,968.962,969.315,0.353,bc_rM rM,canvas
F01,p,969.315,974.817,5.502,cF,canvas
F01,f,974.817,975.39,0.573,filler_cF,canvas
F01,p,975.39,977.471,2.081,cF,canvas
F01,s,977.471,981.864,4.393,silence,canvas
F01,f,981.864,981.974,0.11,filler_cF,canvas
F01,s,981.974,982.78,0.806,silence,canvas
F01,p,982.78,985.808,3.028,cF,canvas
F01,fl,985.808,986.228,0.42,filler_cF laughter_rM,canvas
F01,p,986.228,997.386,11.158,cF,canvas
F01,f,997.386,997.571,0.185,filler_cF,canvas
F01,pf,997.571,997.88,0.309,filler_cF rM,canvas
F01,p,997.88,1004.526,6.646,cF,canvas
F01,p,1004.526,1005.291,0.765,rM,canvas
F01,p,1005.291,1006.038,0.747,cF,canvas
F01,pp,1006.038,1006.588,0.55,cF rM,canvas
F01,p,1006.588,1007.714,1.126,cF,canvas
F01,s,1007.714,1008.638,0.924,silence,canvas
F01,p,1008.638,1011.051,2.413,rM,canvas
F01,pp,1011.051,1011.973,0.922,cF rM,canvas
F01,p,1011.973,1019.325,7.352,cF,canvas
F01,pbc,1019.325,1019.627,0.302,bc_rM cF,canvas
F01,p,1019.627,1026.286,6.659,cF,canvas
F01,pp,1026.286,1026.91,0.624,cF rM,canvas
F01,p,1026.91,1029.419,2.509,cF,canvas
F01,pp,1029.419,1030.763,1.344,cF rM,canvas
F01,s,1030.763,1031.116,0.353,silence,canvas
F01,p,1031.116,1031.41,0.294,cF,canvas
F01,pp,1031.41,1031.738,0.328,cF rM,canvas
F01,p,1031.738,1036.115,4.377,cF,canvas
F01,s,1036.115,1036.814,0.699,silence,canvas
F01,pp,1036.814,1037.515,0.701,cF rM,canvas
F01,p,1037.515,1038.823,1.308,cF,canvas
F01,p,1038.823,1039.403,0.58,rM,canvas
F01,s,1039.403,1039.68,0.277,silence,canvas
F01,p,1039.68,1041.533,1.853,cF,canvas
F01,pp,1041.533,1041.881,0.348,cF rM,canvas
F01,p,1041.881,1042.669,0.788,cF,canvas
F01,f,1042.669,1043.277,0.608,filler_cF,canvas
